filename,width,height,class,xmin,ymin,xmax,ymax
zone318.jpg,300,300,zone,1,12,300,114
zone138.jpg,300,300,zone,1,11,299,74
zone285.jpg,300,300,zone,1,11,154,50
zone234.jpg,300,300,zone,1,11,185,67
zone439.jpg,300,300,zone,155,12,300,59
zone252.jpg,300,300,zone,1,5,148,50
zone401.jpg,300,300,zone,46,13,300,69
zone270.jpg,300,300,zone,1,11,300,94
zone176.jpg,300,300,zone,7,11,300,89
zone5.jpg,300,300,zone,51,13,300,78
zone272.jpg,300,300,zone,1,1,300,78
zone269.jpg,300,300,zone,1,12,300,88
zone6.jpg,300,300,zone,78,11,300,77
zone257.jpg,300,300,zone,1,14,300,109
zone30.jpg,300,300,zone,1,18,177,66
zone217.jpg,300,300,zone,1,17,113,90
zone107.jpg,300,300,zone,255,12,300,64
zone159.jpg,300,300,zone,1,7,255,52
zone390.jpg,300,300,zone,180,15,300,67
zone461.jpg,300,300,zone,82,11,300,64
zone233.jpg,300,300,zone,1,13,87,66
zone250.jpg,300,300,zone,1,7,272,74
zone340.jpg,300,300,zone,1,10,219,59
zone248.jpg,300,300,zone,39,7,300,62
zone40.jpg,300,300,zone,25,7,300,58
zone86.jpg,300,300,zone,228,18,300,70
zone117.jpg,300,300,zone,54,11,300,70
zone199.jpg,300,300,zone,56,7,235,36
zone334.jpg,300,300,zone,1,9,103,50
zone261.jpg,300,300,zone,1,1,300,76
zone426.jpg,300,300,zone,94,14,300,85
zone417.jpg,300,300,zone,1,9,300,73
zone157.jpg,300,300,zone,129,14,300,71
zone387.jpg,300,300,zone,130,12,300,64
zone420.jpg,300,300,zone,7,10,300,86
zone53.jpg,300,300,zone,119,11,300,67
zone413.jpg,300,300,zone,1,11,196,62
zone275.jpg,300,300,zone,1,6,267,81
zone155.jpg,300,300,zone,211,12,300,83
zone301.jpg,300,300,zone,1,13,278,92
zone111.jpg,300,300,zone,1,12,233,68
zone343.jpg,300,300,zone,1,10,201,59
zone31.jpg,300,300,zone,1,10,161,58
zone283.jpg,300,300,zone,1,12,152,51
zone326.jpg,300,300,zone,1,17,300,122
zone37.jpg,300,300,zone,1,12,238,84
zone226.jpg,300,300,zone,226,16,300,70
zone61.jpg,300,300,zone,123,13,300,64
zone118.jpg,300,300,zone,26,10,300,66
zone46.jpg,300,300,zone,1,13,299,130
zone228.jpg,300,300,zone,162,14,300,71
zone200.jpg,300,300,zone,1,9,140,40
zone447.jpg,300,300,zone,36,13,300,59
zone287.jpg,300,300,zone,1,12,171,52
zone133.jpg,300,300,zone,53,31,263,104
zone167.jpg,300,300,zone,72,8,300,55
zone186.jpg,300,300,zone,257,14,300,68
zone339.jpg,300,300,zone,1,9,211,57
zone279.jpg,300,300,zone,1,7,155,55
zone141.jpg,300,300,zone,1,14,140,157
zone181.jpg,300,300,zone,20,9,300,103
zone307.jpg,300,300,zone,1,15,300,136
zone3.jpg,300,300,zone,44,15,300,75
zone104.jpg,300,300,zone,64,10,297,71
zone242.jpg,300,300,zone,1,10,279,56
zone303.jpg,300,300,zone,1,13,300,143
zone23.jpg,300,300,zone,45,1,300,52
zone11.jpg,300,300,zone,1,13,300,86
zone479.jpg,300,300,zone,97,13,300,58
zone406.jpg,300,300,zone,1,12,278,75
zone393.jpg,300,300,zone,40,16,300,63
zone89.jpg,300,300,zone,69,13,300,79
zone103.jpg,300,300,zone,1,8,52,66
zone184.jpg,300,300,zone,1,11,300,88
zone438.jpg,300,300,zone,196,13,300,54
zone161.jpg,300,300,zone,39,13,282,55
zone276.jpg,300,300,zone,1,8,193,69
zone330.jpg,300,300,zone,1,9,174,57
zone458.jpg,300,300,zone,109,11,300,51
zone221.jpg,300,300,zone,210,11,300,75
zone274.jpg,300,300,zone,27,8,300,89
zone306.jpg,300,300,zone,1,16,300,209
zone331.jpg,300,300,zone,55,10,300,58
zone450.jpg,300,300,zone,92,13,300,58
zone69.jpg,300,300,zone,1,15,300,149
zone4.jpg,300,300,zone,36,11,300,72
zone267.jpg,300,300,zone,1,10,300,92
zone150.jpg,300,300,zone,1,12,300,85
zone277.jpg,300,300,zone,1,11,180,62
zone95.jpg,300,300,zone,1,14,289,82
zone185.jpg,300,300,zone,98,15,300,85
zone319.jpg,300,300,zone,1,12,300,125
zone419.jpg,300,300,zone,30,11,300,82
zone28.jpg,300,300,zone,1,10,242,75
zone222.jpg,300,300,zone,232,12,300,71
zone388.jpg,300,300,zone,229,12,300,63
zone164.jpg,300,300,zone,233,13,300,55
zone409.jpg,300,300,zone,101,12,300,72
zone229.jpg,300,300,zone,63,13,300,67
zone123.jpg,300,300,zone,1,12,232,68
zone214.jpg,300,300,zone,1,15,143,67
zone16.jpg,300,300,zone,1,18,181,70
zone418.jpg,300,300,zone,16,10,298,81
zone452.jpg,300,300,zone,36,14,294,55
zone289.jpg,300,300,zone,1,7,183,49
zone304.jpg,300,300,zone,1,14,300,189
zone120.jpg,300,300,zone,41,11,300,72
zone469.jpg,300,300,zone,1,12,172,64
zone21.jpg,300,300,zone,47,18,300,64
zone152.jpg,300,300,zone,1,14,84,79
zone15.jpg,300,300,zone,1,8,183,61
zone255.jpg,300,300,zone,1,13,300,72
zone254.jpg,300,300,zone,1,8,236,60
zone68.jpg,300,300,zone,1,15,300,165
zone192.jpg,300,300,zone,1,13,257,61
zone189.jpg,300,300,zone,139,14,300,62
zone131.jpg,300,300,zone,74,12,300,58
zone262.jpg,300,300,zone,1,9,300,85
zone281.jpg,300,300,zone,1,8,168,49
zone466.jpg,300,300,zone,1,12,279,67
zone98.jpg,300,300,zone,1,9,300,68
zone402.jpg,300,300,zone,22,11,300,77
zone182.jpg,300,300,zone,1,11,243,100
zone35.jpg,300,300,zone,2,8,237,67
zone288.jpg,300,300,zone,1,11,170,53
zone60.jpg,300,300,zone,110,13,300,62
zone336.jpg,300,300,zone,1,11,252,53
zone357.jpg,300,300,zone,1,9,257,59
zone241.jpg,300,300,zone,1,11,218,59
zone302.jpg,300,300,zone,1,13,300,120
zone471.jpg,300,300,zone,1,12,188,62
zone435.jpg,300,300,zone,135,8,300,47
zone384.jpg,300,300,zone,1,15,276,61
zone207.jpg,300,300,zone,1,5,177,48
zone243.jpg,300,300,zone,54,12,300,56
zone350.jpg,300,300,zone,1,9,258,59
zone212.jpg,300,300,zone,1,13,299,68
zone286.jpg,300,300,zone,1,10,179,51
zone83.jpg,300,300,zone,74,13,300,73
zone443.jpg,300,300,zone,66,10,300,64
zone20.jpg,300,300,zone,63,18,300,66
zone395.jpg,300,300,zone,119,13,300,63
zone346.jpg,300,300,zone,1,9,245,59
zone442.jpg,300,300,zone,55,13,300,68
zone7.jpg,300,300,zone,127,16,300,82
zone300.jpg,300,300,zone,1,10,239,74
zone72.jpg,300,300,zone,193,17,300,77
zone440.jpg,300,300,zone,150,9,300,59
zone386.jpg,300,300,zone,76,11,300,59
zone470.jpg,300,300,zone,1,12,201,66
zone476.jpg,300,300,zone,99,13,300,56
zone421.jpg,300,300,zone,81,10,300,91
zone359.jpg,300,300,zone,1,9,258,59
zone91.jpg,300,300,zone,70,13,300,83
zone478.jpg,300,300,zone,96,12,300,58
zone467.jpg,300,300,zone,1,13,190,65
zone82.jpg,300,300,zone,83,11,300,73
zone412.jpg,300,300,zone,1,12,266,67
zone96.jpg,300,300,zone,1,13,247,76
zone1.jpg,300,300,zone,169,11,300,67
zone299.jpg,300,300,zone,1,10,206,54
zone351.jpg,300,300,zone,1,9,257,59
zone14.jpg,300,300,zone,1,11,216,58
zone173.jpg,300,300,zone,153,11,300,73
zone317.jpg,300,300,zone,1,12,300,100
zone45.jpg,300,300,zone,1,13,300,138
zone139.jpg,300,300,zone,1,13,300,122
zone434.jpg,300,300,zone,126,9,300,47
zone391.jpg,300,300,zone,124,15,300,65
zone449.jpg,300,300,zone,98,12,300,58
zone266.jpg,300,300,zone,53,10,300,76
zone342.jpg,300,300,zone,1,11,202,60
zone410.jpg,300,300,zone,16,12,300,73
zone177.jpg,300,300,zone,57,10,300,93
zone293.jpg,300,300,zone,1,12,204,59
zone422.jpg,300,300,zone,62,12,300,92
zone213.jpg,300,300,zone,1,13,252,66
zone105.jpg,300,300,zone,182,15,300,72
zone356.jpg,300,300,zone,1,9,258,59
zone125.jpg,300,300,zone,1,15,290,86
zone174.jpg,300,300,zone,114,11,300,79
zone349.jpg,300,300,zone,1,10,258,57
zone175.jpg,300,300,zone,48,10,300,84
zone50.jpg,300,300,zone,54,15,300,68
zone444.jpg,300,300,zone,48,13,300,66
zone321.jpg,300,300,zone,1,15,300,154
zone73.jpg,300,300,zone,107,15,300,73
zone480.jpg,300,300,zone,95,13,300,59
zone18.jpg,300,300,zone,104,10,300,64
zone137.jpg,300,300,zone,47,11,300,64
zone465.jpg,300,300,zone,48,11,300,69
zone108.jpg,300,300,zone,151,16,300,73
zone203.jpg,300,300,zone,81,11,271,40
zone231.jpg,300,300,zone,1,13,250,65
zone328.jpg,300,300,zone,1,21,170,65
zone473.jpg,300,300,zone,1,14,177,64
zone314.jpg,300,300,zone,1,9,300,59
zone38.jpg,300,300,zone,1,9,202,71
zone324.jpg,300,300,zone,1,25,300,267
zone134.jpg,300,300,zone,27,5,256,82
zone70.jpg,300,300,zone,6,14,300,130
zone294.jpg,300,300,zone,1,9,187,54
zone260.jpg,300,300,zone,1,10,260,102
zone44.jpg,300,300,zone,1,13,299,134
zone48.jpg,300,300,zone,109,18,300,118
zone25.jpg,300,300,zone,101,29,300,82
zone49.jpg,300,300,zone,1,15,300,97
zone74.jpg,300,300,zone,3,15,300,70
zone415.jpg,300,300,zone,1,11,214,65
zone453.jpg,300,300,zone,32,13,280,52
zone433.jpg,300,300,zone,116,10,300,48
zone455.jpg,300,300,zone,93,10,300,48
zone399.jpg,300,300,zone,83,14,300,66
zone183.jpg,300,300,zone,1,14,300,93
zone27.jpg,300,300,zone,1,1,300,71
zone63.jpg,300,300,zone,1,9,211,63
zone116.jpg,300,300,zone,156,12,300,74
zone85.jpg,300,300,zone,166,13,300,70
zone99.jpg,300,300,zone,39,11,300,73
zone34.jpg,300,300,zone,1,10,229,66
zone358.jpg,300,300,zone,1,9,258,58
zone41.jpg,300,300,zone,99,10,300,68
zone460.jpg,300,300,zone,62,12,300,62
zone130.jpg,300,300,zone,76,26,300,71
zone57.jpg,300,300,zone,83,10,300,67
zone385.jpg,300,300,zone,1,12,241,60
zone394.jpg,300,300,zone,81,15,300,64
zone428.jpg,300,300,zone,133,17,299,58
zone354.jpg,300,300,zone,1,9,258,58
zone156.jpg,300,300,zone,87,10,300,87
zone423.jpg,300,300,zone,58,12,300,92
zone427.jpg,300,300,zone,128,16,300,73
zone232.jpg,300,300,zone,1,13,165,68
zone24.jpg,300,300,zone,18,7,300,63
zone389.jpg,300,300,zone,227,16,300,67
zone335.jpg,300,300,zone,1,9,190,52
zone90.jpg,300,300,zone,57,13,300,82
zone13.jpg,300,300,zone,1,11,280,60
zone337.jpg,300,300,zone,1,9,246,53
zone29.jpg,300,300,zone,1,13,209,64
zone292.jpg,300,300,zone,1,11,217,57
zone309.jpg,300,300,zone,1,14,267,79
zone316.jpg,300,300,zone,22,11,300,86
zone431.jpg,300,300,zone,115,11,300,49
zone454.jpg,300,300,zone,56,10,300,49
zone315.jpg,300,300,zone,10,9,300,71
zone64.jpg,300,300,zone,1,11,234,79
zone446.jpg,300,300,zone,1,13,254,62
zone17.jpg,300,300,zone,9,10,248,68
zone407.jpg,300,300,zone,1,13,268,74
